repo,date,commit,is_post,n_files,n_files_pos_fanin,frac_leaves,max_fanin,mean_fanin,gini,entropy_norm,r2_powerlaw,r2_lognormal,aic_powerlaw,aic_lognormal,bic_powerlaw,bic_lognormal,delta_aic,lognormal_wins,vuong_z,vuong_p,lognormal_coeff_c
pytest,2024-11-01,a1a491837b35b719d77b4f03be318b505d495386,False,255,60,0.7647058823529411,139.0,4.815686274509804,0.9089544612633327,0.835415281212095,0.8281118711567595,0.953085642216932,-63.2973518638629,-139.2085570713087,-59.1086627394187,-132.9255233846424,75.91120520744579,True,10.277288694357141,0.0,-0.45658917275941724
pytest,2024-12-01,9d4f36d87dae9a968fb527e2cb87e8a507b0beb3,False,257,61,0.7626459143968871,140.0,4.793774319066148,0.9091224922936985,0.8333591962727229,0.8334912700147222,0.9569894959779164,-66.14207423981344,-146.71188011087352,-61.92032651146682,-140.3792585183536,80.56980587106008,True,10.302415996690664,0.0,-0.4525371959982257
pytest,2025-01-01,e8c2082d751999fa0ebf1ba335cfec3b022f0a88,False,257,61,0.7626459143968871,141.0,4.801556420233463,0.9089103166444892,0.8337224052794053,0.8335078431576084,0.9559167456842521,-66.65469956148786,-145.7156605325975,-62.43295183314124,-139.38303894007757,79.06096097110964,True,10.075204091828864,0.0,-0.448670173500491
pytest,2025-02-01,c962c86845aea805f47c33f1c67582640a7d3e6f,False,257,61,0.7626459143968871,141.0,4.813229571984436,0.9088575661588694,0.8339149344406438,0.8329289301281361,0.9558404363900467,-66.33454024956208,-145.5017362241667,-62.11279252121546,-139.16911463164678,79.16719597460462,True,10.059334205274997,0.0,-0.44999007085323006
pytest,2025-03-01,bc4abe4d4b4ee9256be020a28e1da4aef90e8105,False,257,61,0.7626459143968871,141.0,4.840466926070039,0.9086541469090545,0.8346024073904832,0.831055018381357,0.9557299687215202,-65.3660589724015,-145.06123349300003,-61.14431124405488,-138.7286119004801,79.69517452059853,True,10.152953571894896,0.0,-0.4542781329779748
pytest,2025-04-01,e35f1bfe8b2848cbe674b0390973c9a70c844a4e,False,260,63,0.7576923076923077,144.0,4.873076923076923,0.9077803412057557,0.8328994047886407,0.8388568747321045,0.9584037368579844,-71.44774394006038,-154.76754849434826,-67.16147448727732,-148.33814431517368,83.31980455428788,True,10.271152981898712,0.0,-0.43788591823597633
pytest,2025-05-01,20c51f70c99ecaa4745d622a69bbe93fbf59ad16,False,260,63,0.7576923076923077,145.0,4.880769230769231,0.9076165363399407,0.8331858343906235,0.8393013914549692,0.9574803939496794,-72.15160168564343,-153.91421719833951,-67.86533223286037,-147.4848130191649,81.76261551269609,True,10.228867614722992,0.0,-0.43354665275440135
pytest,2025-06-01,261e7f15721a02cdc7361c60183b86fa36d0f72f,False,260,63,0.7576923076923077,145.0,4.876923076923077,0.9075588449405485,0.8333083612898298,0.8390575888101406,0.957379790272322,-72.08665414179708,-153.79589185761907,-67.80038468901402,-147.36648767844446,81.70923771582198,True,10.288365641627879,0.0,-0.43370403702261223
pytest,2025-07-01,c5a75f2498c86850c4ce13bcf10d56efc92394a4,False,260,64,0.7538461538461538,145.0,4.907692307692308,0.9071859175307451,0.8314203608397094,0.8388619050849238,0.9589259355552505,-71.46456406101275,-156.94519400127058,-67.14679789429341,-150.46854475119156,85.48062994025783,True,10.452575150387368,0.0,-0.4409473020125424
pytest,2025-08-01,1b1375ff57b8c2f1d666306fee1fa81747156218,False,260,64,0.7538461538461538,145.0,4.907692307692308,0.9071859175307451,0.8314203608397094,0.8388619050849238,0.9589259355552505,-71.46456406101275,-156.94519400127058,-67.14679789429341,-150.46854475119156,85.48062994025783,True,10.452575150387368,0.0,-0.4409473020125424
pytest,2025-09-01,806a670486108f2485fe046abffb22af8bca42e8,False,260,64,0.7538461538461538,145.0,4.907692307692308,0.9071859175307451,0.8314203608397094,0.8388619050849238,0.9589259355552505,-71.46456406101275,-156.94519400127058,-67.14679789429341,-150.46854475119156,85.48062994025783,True,10.452575150387368,0.0,-0.4409473020125424
pytest,2025-10-01,a55c959e4d5e5770ed5b3433d9d3714d63b700f3,False,260,64,0.7538461538461538,144.0,4.9192307692307695,0.9077735009322188,0.8303506786180103,0.8410632391768655,0.9616267966759591,-71.7259712404198,-160.6793796582259,-67.40820507370046,-154.2027304081469,88.95340841780612,True,10.675238151815224,0.0,-0.44400540418069645
pytest,2025-11-01,7ff334e7880d8aa03de7428ba2941fc92d8f892e,False,262,65,0.7519083969465649,145.0,5.034351145038168,0.9060327914392698,0.8333844216142351,0.8333899088970328,0.9575736282571946,-69.58929069388705,-156.50189075443828,-65.24051615409577,-149.97872894475137,86.91260006055123,True,10.802478079548889,0.0,-0.4495550337401486
pytest,2025-12-01,64e3c9105037d4d388c18272ade084c610ca34e6,False,263,65,0.752851711026616,146.0,5.026615969581749,0.9072323878442043,0.831374991963444,0.8308807579912947,0.9563263474762228,-66.75558253059845,-152.75641993119856,-62.406807990807174,-146.23325812151165,86.00083740060012,True,10.981605170616504,0.0,-0.4583518785729931
pytest,2026-01-01,004a96740fb990c7d6dc39bd305b08852635ec5d,False,263,65,0.752851711026616,146.0,5.030418250950571,0.907173177678338,0.8315517404523736,0.8305015785404374,0.956287867398335,-66.57082937455647,-152.65999393873156,-62.222054834765196,-146.13683212904465,86.08916456417509,True,11.01126375742926,0.0,-0.4591122301337228
pytest,2026-02-01,b9db384c9c7a4c22437a1917f7abf32aac1ae6db,True,263,65,0.752851711026616,146.0,5.034220532319392,0.9070681079342471,0.8317988630181244,0.829791655438136,0.9558670160229541,-66.27875498558654,-152.0167822476382,-61.92998044579527,-145.49362043795128,85.73802726205165,True,11.04809474383526,0.0,-0.45971160281200707
pytest,2026-03-01,1faee72a00dd351be3279807f4fa7fbe101f9ff9,True,263,65,0.752851711026616,146.0,5.038022813688213,0.9070091111270537,0.8319639908398438,0.829389703181741,0.9557784899638585,-66.08500691857037,-151.84610024860208,-61.7362323787791,-145.32293843891517,85.76109333003171,True,11.081449107828355,0.0,-0.4604258433152677
pytest,2026-04-01,f93656d611f3c9cd22f346dfeda52cddb778c589,True,262,64,0.7557251908396947,146.0,5.0458015267175576,0.9064914367543973,0.8349780745756569,0.825227757657378,0.9517730727631274,-64.99199619502828,-145.3962286753127,-60.67423002830893,-138.91957942523368,80.40423248028442,True,10.846298180858193,0.0,-0.4572219705424072
pytest,2026-05-01,deb9f5f79b0537a5e80cc26dd11bfb217e263a72,True,262,64,0.7557251908396947,147.0,5.061068702290076,0.9064511300703488,0.8350442167295317,0.8245267456553614,0.9513017779126257,-64.62092133628846,-144.65894453066048,-60.303155169569116,-138.18229528058146,80.03802319437202,True,10.929942925648398,0.0,-0.45804770697563013
