repo,date,commit,is_post,n_files,n_files_pos_fanin,frac_leaves,max_fanin,mean_fanin,gini,entropy_norm,r2_powerlaw,r2_lognormal,aic_powerlaw,aic_lognormal,bic_powerlaw,bic_lognormal,delta_aic,lognormal_wins,vuong_z,vuong_p,lognormal_coeff_c
celery,2023-05-01,3b1c768c39f641a70d3086bd5a1079a421f94344,False,338,146,0.5680473372781065,157.0,3.094674556213018,0.8580107934424748,0.8001665757355202,0.9557191966464087,0.9754878883411122,-417.60758911460357,-501.94963872228396,-411.6403758711869,-492.99881885715894,84.3420496076804,True,7.361080352247748,1.8385293287792592e-13,-0.11955496371033997
celery,2023-06-01,e1571986ea4d6692bc1828f53416251bd08be4c5,False,338,146,0.5680473372781065,157.0,3.0976331360946747,0.8581266283492426,0.8000619313510938,0.955969419198885,0.9756442930412133,-418.3214852126211,-502.7707448370505,-412.35427196920443,-493.81992497192545,84.44925962442937,True,7.263506678676017,3.7991831902672857e-13,-0.1193172897035299
celery,2023-07-01,bd590c0965969845e3faed616475d17d468bbf47,False,338,146,0.5680473372781065,157.0,3.0976331360946747,0.8581266283492426,0.8000619313510938,0.955969419198885,0.9756442930412133,-418.3214852126211,-502.7707448370505,-412.35427196920443,-493.81992497192545,84.44925962442937,True,7.263506678676017,3.7991831902672857e-13,-0.1193172897035299
celery,2023-08-01,2cde29d9fb6a8f8f805bec5d97b36bc930bcb52f,False,340,146,0.5705882352941176,158.0,3.085294117647059,0.8589833454830931,0.7999420824764283,0.9557884371507325,0.9757048760644227,-417.54932374156664,-502.96108428555385,-411.58211049815,-494.0102644204288,85.41176054398721,True,7.406466265930684,1.3078427230084344e-13,-0.12011879389327168
celery,2023-09-01,b28ac9ccef9612802983e921572f4c29ef6151b8,False,340,146,0.5705882352941176,158.0,3.085294117647059,0.8589833454830931,0.7999420824764283,0.9557884371507325,0.9757048760644227,-417.54932374156664,-502.96108428555385,-411.58211049815,-494.0102644204288,85.41176054398721,True,7.406466265930684,1.3078427230084344e-13,-0.12011879389327168
celery,2023-10-01,fb0951866c2e388ea5a13822b3afde604323e7ef,False,340,146,0.5705882352941176,158.0,3.088235294117647,0.8589467787114846,0.800124645068913,0.9555240733636499,0.9756632067614474,-416.49033505501274,-502.5223108111398,-410.52312181159607,-493.57149094601476,86.03197575612705,True,7.432895370850239,1.0702549957386509e-13,-0.12086651029174117
celery,2023-11-01,b838b058710a3d8d09745859b9c8e7e3b60703c3,False,340,146,0.5705882352941176,158.0,3.088235294117647,0.8589467787114846,0.800124645068913,0.9555240733636499,0.9756632067614474,-416.49033505501274,-502.5223108111398,-410.52312181159607,-493.57149094601476,86.03197575612705,True,7.432895370850239,1.0702549957386509e-13,-0.12086651029174117
celery,2023-12-01,7ebae1ae080489bbe12c24c4a5eea561ff29a310,False,343,146,0.5743440233236151,159.0,3.064139941690962,0.8603107411239608,0.7997244293840233,0.9555864362330605,0.9756447785925495,-416.65577596445564,-502.37237958836903,-410.688562721039,-493.421559723244,85.71660362391339,True,7.469996512974207,8.08242361927114e-14,-0.12064011515971623
celery,2024-01-01,40d38a835ade91676f1ef3d1be24f9e698a76086,False,343,146,0.5743440233236151,159.0,3.064139941690962,0.8603107411239608,0.7997244293840233,0.9555864362330605,0.9756447785925495,-416.65577596445564,-502.37237958836903,-410.688562721039,-493.421559723244,85.71660362391339,True,7.469996512974207,8.08242361927114e-14,-0.12064011515971623
celery,2024-02-01,32a285dd956756322e8a9c9310731e8419a3660b,False,383,163,0.5744125326370757,172.0,2.939947780678851,0.863905133354048,0.7951136777093607,0.9584639561764163,0.9738391206257184,-477.29938775719893,-550.6537066451954,-471.1118873555854,-541.3724560427751,73.35431888799644,True,5.8415572420868624,5.188077523143875e-09,-0.10317327327026932
celery,2024-03-01,06e91d913c424ddb862d9a5b50a5d3da0acdd217,False,387,164,0.5762273901808785,173.0,2.9302325581395348,0.8648856805618217,0.7944588400895809,0.9582888927545494,0.9736636126480641,-479.12007601125765,-552.5298871641247,-472.92034315560926,-543.2302878806521,73.40981115286706,True,5.849091141192552,4.958582877634399e-09,-0.10319262509147281
celery,2024-04-01,010af00acd02200ee4fd0acaa7a354cbf0b75e55,False,387,164,0.5762273901808785,173.0,2.9302325581395348,0.8648856805618217,0.7944588400895809,0.9582888927545494,0.9736636126480641,-479.12007601125765,-552.5298871641247,-472.92034315560926,-543.2302878806521,73.40981115286706,True,5.849091141192552,4.958582877634399e-09,-0.10319262509147281
celery,2024-05-01,5386e3e7772ab1d8145b8d55cb7da24594d48434,False,387,164,0.5762273901808785,173.0,2.9302325581395348,0.8648856805618217,0.7944588400895809,0.9582888927545494,0.9736636126480641,-479.12007601125765,-552.5298871641247,-472.92034315560926,-543.2302878806521,73.40981115286706,True,5.849091141192552,4.958582877634399e-09,-0.10319262509147281
celery,2024-06-01,21548ba81363d444878b67bdb8dddaf073e93eb8,False,387,164,0.5762273901808785,173.0,2.9328165374677004,0.8649614679734543,0.7944286740309361,0.9583306171383669,0.9737083377538148,-479.14233959722895,-552.666762060373,-472.94260674158056,-543.3671627769004,73.52442246314405,True,5.822024336012905,5.832271332550931e-09,-0.10324734297377641
celery,2024-07-01,87f6893e4dab758c09e7eb16618129157753e734,False,387,164,0.5762273901808785,173.0,2.9354005167958657,0.8647459693561887,0.7947866310897382,0.958101619486448,0.9737241406411428,-478.34723640235245,-552.8690709930688,-472.14750354670406,-543.5694717095962,74.52183459071637,True,5.939601511458085,2.866971993142897e-09,-0.10403300629107609
celery,2024-08-01,c56ca3f867d7cd03e3e4ccefb17a243714e5daa2,False,392,165,0.5790816326530612,175.0,2.9183673469387754,0.8663523976023975,0.7935900905584996,0.9585511835599643,0.9738226158878835,-482.5040521562265,-556.3320281838947,-476.29216120842534,-547.014191762193,73.82797602766823,True,5.786660961753612,7.202026974795217e-09,-0.10291639327347124
celery,2024-09-01,65e17c815c0c50ca81146ec2482d0da0e3589eb9,False,394,165,0.5812182741116751,177.0,2.9086294416243654,0.8672584403043913,0.7928451947988941,0.9586449919036031,0.9738001453540953,-482.8039483003524,-556.1164931945284,-476.5920573525512,-546.7986567728267,73.31254489417603,True,5.827634350683757,5.639687827851958e-09,-0.10254681502328844
celery,2024-10-01,97154ebd30edc0c46fc1bec463084cab37e2a33e,False,396,167,0.5782828282828283,178.0,2.9065656565656566,0.866565305531422,0.7921372494006063,0.9593336602009741,0.9735920817465337,-492.44651179815065,-562.5465606160551,-486.21052417331714,-553.1925791788049,70.10004881790445,True,5.59250383302773,2.2441253078042678e-08,-0.09896559775670771
celery,2024-11-01,8eecebbb9551449587be56ddcf13c4e2549774cb,False,397,167,0.5793450881612091,179.0,2.91183879093199,0.8669040293551113,0.7919580875533484,0.9597540168401847,0.9737568544387377,-494.5595413626003,-563.9696378417301,-488.3235537377668,-554.6156564044799,69.41009647912978,True,5.553018960189147,2.815002564382496e-08,-0.09796372462931463
celery,2024-12-01,e3eaa675ee1e48d03a018f0abe763cc1dfb380a5,False,402,169,0.5796019900497512,181.0,2.900497512437811,0.8664140703002994,0.7928384355429247,0.9607130721609533,0.9747744147396936,-506.0267484011777,-578.8993374006557,-499.76695097133154,-569.5096412558864,72.87258899947795,True,5.9465467253319355,2.748037131183878e-09,-0.09754110195578397
