repo,date,commit,is_post,n_files,n_files_pos_fanin,frac_leaves,max_fanin,mean_fanin,gini,entropy_norm,r2_powerlaw,r2_lognormal,aic_powerlaw,aic_lognormal,bic_powerlaw,bic_lognormal,delta_aic,lognormal_wins,vuong_z,vuong_p,lognormal_coeff_c
numpy,2024-11-01,ccb00b22f37e486b5072b48f71818a2dcca9285a,False,573,156,0.7277486910994765,358.0,2.507853403141361,0.9338754750115679,0.6964127361155183,0.977107361120207,0.98035054724319,-534.533363344598,-556.3648475169188,-528.4336513300989,-547.2152794951702,21.831484172320756,True,3.582388300572077,0.00034054393419236106,-0.05013961514668497
numpy,2024-12-01,b7b3624f36c6ca7b590e7713f7d946f6b17eae4e,False,574,157,0.7264808362369338,356.0,2.5,0.9337359929099538,0.6959305519851358,0.9774506758639744,0.9802947037048603,-540.8728132217436,-560.0391837410916,-534.7603216110471,-550.8704463250467,19.166370519347993,True,3.3193794030842168,0.0009022918937617863,-0.04681872893997041
numpy,2025-01-01,dfb00057a5bba94284dfbebffe37c37b08a16d42,False,577,159,0.7244367417677643,357.0,2.4991334488734833,0.9333296475865169,0.6958568726237215,0.9778666125818744,0.9803712399869102,-551.4764123646572,-568.5709406806491,-545.3386039602168,-559.3642280739883,17.09452831599185,True,3.095493673367041,0.0019649919238065028,-0.043734012578535486
numpy,2025-02-01,d1c2d08d96b180900d9e016ef57897ae05c26279,False,577,159,0.7244367417677643,357.0,2.5025996533795496,0.933220353629673,0.6963820843849317,0.9778372304113303,0.980490547442661,-551.2036328253291,-569.4784766212723,-545.0658244208887,-560.2717640146116,18.274843795943184,True,3.224462605842985,0.001262219138046916,-0.04502220878575991
numpy,2025-03-01,dfb054e533e3c4669a79e9d467218f011a78eadf,False,579,160,0.7236614853195165,360.0,2.5146804835924006,0.9330410522120365,0.6959990087927052,0.9775249709863563,0.9801867401554424,-552.8231845298626,-570.9917395065447,-546.672836899395,-561.7662180608432,18.168554976682117,True,3.124393305620945,0.001781855836197721,-0.04498880504560698
numpy,2025-04-01,214b9f7c6d27f48b163dd7adbf9de368ad59859f,False,578,160,0.7231833910034602,357.0,2.513840830449827,0.9328450622384901,0.6964820152259404,0.9775970201623452,0.9802180434973659,-553.5422296137363,-571.4500286531402,-547.3918819832686,-562.2245072074387,17.907799039403926,True,3.1116968453823164,0.0018602895111914375,-0.0446145047532166
numpy,2025-05-01,49056192330487ff49a142e5280e24461b638723,False,576,160,0.7222222222222222,357.0,2.5208333333333335,0.9327268901132537,0.6960970684191297,0.9775587725990779,0.9800658031804659,-553.1719301072696,-570.1260238847722,-547.021582476802,-560.9005024390707,16.95409377750252,True,3.0139117047513357,0.0025791669614794177,-0.043646819109676716
numpy,2025-06-01,1654bd15b8fd5fe823836561e94f7baf30c694a0,False,573,158,0.7242582897033158,354.0,2.7713787085514836,0.9297985326247027,0.7203205008477573,0.9683748554703739,0.9800650851809738,-480.6247812115799,-551.5385910719641,-474.4995911455259,-542.3508059728832,70.91380986038422,True,7.305632873267995,2.779998453661392e-13,-0.09794021135335218
numpy,2025-07-01,3727d5b23e33c3c495b8025ad8c7413d72c9db0d,False,573,158,0.7242582897033158,351.0,2.5026178010471205,0.932236558668682,0.7004550372412179,0.9761857167243456,0.9794688164216655,-536.4566931466245,-557.8945170734106,-530.3315030805705,-548.7067319743297,21.43782392678611,True,3.6587872352186834,0.0002534778210174782,-0.050125242234766554
numpy,2025-08-01,c6169853b871411ef207db1987a27f134a89b1cb,False,572,158,0.7237762237762237,350.0,2.5,0.9319991197613575,0.7011276875756679,0.976485322109801,0.9797399622851225,-538.6611693845293,-560.1991335714115,-532.5359793184754,-551.0113484723306,21.537964186882164,True,3.650994946886151,0.00026129363216731427,-0.04987529287593606
numpy,2025-09-01,4e05a137164316a41d9ac8db3e59872759ab6249,False,572,158,0.7237762237762237,351.0,2.5104895104895104,0.9315162553324114,0.702591660576013,0.9766029958201279,0.980233008825602,-540.1439186416509,-564.7818581013721,-534.0187285755969,-555.5940730022912,24.637939459721224,True,3.9489411171669535,7.85315101334838e-05,-0.05255809719829396
numpy,2025-10-01,17d5deda759e3a3ce79d88966ce69fdb323f623b,False,575,159,0.7234782608695652,352.0,2.4991304347826087,0.9318979758554959,0.7013393223293716,0.9767313254297956,0.9801550278586638,-543.7966895333454,-567.1027057234401,-537.658881128905,-557.8959931167793,23.306016190094624,True,3.836543744004592,0.0001248227544790037,-0.05108837980640624
numpy,2025-11-01,7e52b73098dcda9de9f7f45c60cf1c9f86ceb0d0,True,571,159,0.7215411558669002,353.0,2.502626970227671,0.932338512106613,0.6977578313266993,0.976632885457026,0.9796862972318341,-541.8381740238037,-562.1035801767866,-535.7003656193633,-552.8968675701259,20.265406152982905,True,3.490279189752927,0.0004826061801124215,-0.04844231036145097
numpy,2025-12-01,fb0578d3973e926eee2e68ce9fd9996459b8534b,True,571,159,0.7215411558669002,353.0,2.4781085814360773,0.9327186202372626,0.6948885678944404,0.9773144370418452,0.9798962496598571,-547.4194982676077,-564.6302515000668,-541.2816898631672,-555.4235388934061,17.210753232459183,True,3.202955600319996,0.0013603774977686278,-0.04442217666068915
numpy,2026-01-01,917b5f530d8636151a707005d5552cdbddda068b,True,490,132,0.7306122448979592,350.0,2.483673469387755,0.9385927255043349,0.6639179451328644,0.9795403704060194,0.9797315757931739,-468.1612908349171,-467.4006968057159,-462.3956869897444,-458.75229103795675,-0.7605940292012292,False,0.6566420929445002,0.5114109389346133,-0.012506121824766847
numpy,2026-02-01,35a279ba70c08f6676db557a89f2b1330e17590d,True,492,132,0.7317073170731707,351.0,2.4857723577235773,0.9389363088234317,0.6645512040734742,0.9797854212674736,0.9801188774278783,-468.52882059797156,-468.7244289332756,-462.7632167527988,-460.07602316551646,0.19560833530402988,False,0.904614449175117,0.365669613615607,-0.016592196967363915
numpy,2026-03-01,fe7a927539deb53b1a9c72241db3f6eddfdfc848,True,492,132,0.7317073170731707,352.0,2.4898373983739837,0.9380836236933798,0.6674167007619494,0.9800233345373779,0.9805093197133128,-471.411260973606,-472.66221613887393,-465.64565712843324,-464.0138103711148,1.2509551652679534,False,1.0785479601491677,0.28078935846754716,-0.019930817375002352
numpy,2026-04-01,7d1c98e539e8e6c74c72a864fabe67536720cda5,True,493,132,0.7322515212981744,352.0,2.4888438133874238,0.9381842948797425,0.6676364739243272,0.979870787985296,0.980414812976951,-470.21367160391844,-471.83028385879123,-464.4480677587457,-463.1818780910321,1.6166122548727913,False,1.1347113522038386,0.2564963783426526,-0.021102856011771864
numpy,2026-05-01,8d78a99c0bb441ebea2487aa5ac4f6a19cb9a34b,True,494,132,0.7327935222672065,353.0,2.4898785425101213,0.9384253316217372,0.6674434505634527,0.9801663789456418,0.9806916599014475,-471.9193686367334,-473.4624332639718,-466.15376479156066,-464.81402749621265,1.5430646272383797,False,1.1347499568130632,0.25648019839996095,-0.020755540828317764
